task_id,ts_ms,true,pred,confidence,latency_us,ram_bytes,throughput_ips,status
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
0,5,0,0,1.0,3,200,333333,0
1,5,1,1,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,1,1,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,6,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,1,1,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,1,1,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,7,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,1,1,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,8,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,9,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,1,1,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,10,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,0,0,1.0,3,200,333333,0
1,11,1,1,1.0,3,200,333333,0
2,11,0,0,1.0,3,200,333333,0
2,11,0,0,1.0,3,200,333333,0
2,11,0,0,1.0,3,200,333333,0
2,11,0,0,1.0,3,200,333333,0
2,11,1,1,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,1,1,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,12,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,0,0,1.0,3,200,333333,0
2,13,1,1,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,1,1,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,14,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,1,1,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,1,1,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,0,0,1.0,3,200,333333,0
2,15,1,1,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,1,1,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,1,1,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,16,0,0,1.0,3,200,333333,0
2,17,0,0,1.0,3,200,333333,0
2,17,1,1,1.0,3,200,333333,0
2,17,0,0,1.0,3,200,333333,0
2,17,0,0,1.0,3,200,333333,0
